person_id,page_number,occupation,entry_type,occupation_norm_proposed,age,sex,family_status_norm,comments
P006487,433,,blank,,8,Мужской,Сын,
P006488,433,,blank,,7,Женский,Дочь,
P006489,433,,blank,,6,Мужской,Сын,
P006490,434,,blank,,5,Женский,Дочь,
P006491,434,,blank,,4,Женский,Дочь,
P006492,434,,blank,,2,Мужской,Сын,
P006493,434,,blank,,1,Женский,Дочь,
P006494,434,,blank,,0,Мужской,Сын,
P006495,434,,blank,,38,Мужской,Хозяин,
P006496,434,,blank,,31,Женский,Сожительница,
P006497,434,,blank,,30,Мужской,Хозяин,
P006498,434,,blank,,27,Женский,Сожительница,
P006499,434,,blank,,2,Мужской,Незаконнорожденный сын,3
P006500,434,,blank,,0,Мужской,Незаконнорожденный сын,122
P006501,434,,blank,,34,Мужской,Хозяин,
P006502,434,,blank,,29,Мужской,Хозяин,
P006503,434,,blank,,30,Мужской,Хозяин,
P006504,434,,blank,,29,Мужской,Хозяин,
P006506,434,,blank,,35,Женский,Сожительница,
P006507,435,,blank,,28,Мужской,Хозяин,
P006508,435,,blank,,41,Мужской,Хозяин,
P006510,435,,blank,,24,Женский,Сожительница,
P006512,435,,blank,,26,Женский,Сожительница,
P006513,435,,blank,,1,Мужской,Незаконнорожденный сын,120
P006514,435,,blank,,37,Мужской,Хозяин,
P006515,435,,blank,,50,Мужской,Хозяин,
P006516,435,,blank,,42,Женский,Сожительница,
P006517,435,,blank,,29,Мужской,Хозяин,
P006518,435,,blank,,27,Мужской,Хозяин,
P006519,435,,blank,,27,Женский,Сожительница,
P006520,435,,blank,,0,Мужской,Незаконнорожденный сын,119
P006521,435,,blank,,38,Мужской,Хозяин,
P006522,435,,blank,,38,Женский,Сожительница,
P006524,435,,blank,,30,Мужской,Хозяин,
P006525,435,,blank,,28,Мужской,Хозяин,
P006527,436,,blank,,21,Женский,Хозяйка,
P006528,436,,blank,,1,Женский,Незаконнорожденная дочь,3
P006529,436,,blank,,36,Мужской,Хозяин,
P006530,436,,blank,,37,Женский,Сожительница,
P006531,436,,blank,,30,Мужской,Хозяин,
P006532,436,,blank,,26,Женский,Сожительница,
P006533,436,,blank,,26,Мужской,Хозяин,
P006534,436,,blank,,30,Женский,Сожительница,
P006535,436,,blank,,62,Мужской,Хозяин,
P006536,436,,blank,,62,Женский,Сожительница,
P006537,436,,blank,,31,Мужской,Хозяин,
P006539,436,,blank,,33,Женский,Сожительница,
P006540,436,,blank,,12,Женский,Незаконнорожденная дочь,
P006541,436,,blank,,8,Мужской,Незаконнорожденный сын,
P006542,436,,blank,,32,Мужской,Хозяин,
P006543,436,,blank,,31,Мужской,Хозяин,
P006544,437,,blank,,38,Мужской,Хозяин,
P006545,437,,blank,,28,Мужской,Хозяин,
P006546,437,,blank,,34,Мужской,Хозяин,
P006547,437,,blank,,31,Мужской,Хозяин,
P006548,437,,blank,,30,Мужской,Хозяин,
P006549,437,,blank,,46,Мужской,Хозяин,
P006550,437,,blank,,34,Мужской,Хозяин,
P006551,437,,blank,,40,Мужской,Хозяин,
P006553,437,,blank,,32,Мужской,Хозяин,
P006554,437,,blank,,30,Мужской,Хозяин,
P006555,437,,blank,,39,Мужской,Хозяин,
P006556,437,,blank,,25,Мужской,Хозяин,
P006557,437,,blank,,41,Мужской,Хозяин,
P006559,437,,blank,,28,Мужской,,
P006560,437,,blank,,37,Мужской,Хозяин,
P006561,438,,blank,,36,Мужской,Хозяин,
P006563,438,,blank,,33,Мужской,Хозяин,
P006564,438,,blank,,26,Мужской,Хозяин,
P006565,438,,blank,,31,Мужской,,
P006566,438,,blank,,40,Мужской,Хозяин,
P006567,438,,blank,,30,Мужской,Хозяин,
P006568,438,,blank,,30,Мужской,Хозяин,
P006569,438,,blank,,25,Мужской,Хозяин,
P006570,438,,blank,,35,Мужской,Хозяин,
P006571,438,,blank,,,Мужской,,
P006572,438,,blank,,38,Мужской,Хозяин,
P006573,438,,blank,,28,Женский,Сожительница,
P006574,438,,blank,,,Мужской,Хозяин,
P006575,438,,blank,,21,Женский,Жена,Родилась в Чибисани
P006576,438,,blank,,2,Мужской,Сын,
P006577,438,,blank,,0,Женский,Дочь,
P006579,439,,blank,,28,Женский,Сожительница,
P006582,439,,blank,,37,Мужской,Хозяин,
P006583,439,,blank,,37,Женский,Жена,
P006584,439,,blank,,16,Женский,Дочь,
P006585,439,,blank,,3,Мужской,Сын,
P006586,439,,blank,,1,Женский,Дочь,
P006588,439,,blank,,27,Женский,Сожительница,
P006589,439,,blank,,1,Мужской,Незаконнорожденный сын,33
P006591,439,,blank,,66,Мужской,Хозяин,
P006592,439,,blank,,37,Мужской,,
P006593,439,,blank,,28,Женский,Сожительница,
P006594,439,,blank,,4,Мужской,Незаконнорожденный сын,30
P006595,439,,blank,,2,Мужской,,31
P006596,439,,blank,,0,Мужской,Незаконнорожденный сын,32
P006597,440,,blank,,36,Мужской,Хозяин,
P006598,440,,blank,,26,Мужской,Хозяин,
P006599,440,,blank,,28,Мужской,Хозяин,
P006600,440,,blank,,53,Мужской,Хозяин,
P006601,440,,blank,,25,Мужской,Хозяин,
P006602,440,,blank,,39,Мужской,Хозяин,
P006603,440,,blank,,24,Мужской,Хозяин,
P006604,440,,blank,,38,Мужской,Хозяин,
P006605,440,,blank,,30,Мужской,Хозяин,
P006606,440,,blank,,30,Мужской,Хозяин,
P006607,440,,blank,,43,Мужской,Хозяин,
P006608,440,,blank,,45,Мужской,Хозяин,
P006609,440,,blank,,44,Мужской,Хозяин,
P006610,440,,blank,,38,Мужской,Хозяин,
P006611,440,,blank,,30,Мужской,Хозяин,
P006612,440,,blank,,40,Мужской,Хозяин,
P006613,440,,blank,,27,Женский,Сожительница,
P006614,441,,blank,,2,Женский,Незаконнорожденная дочь,87
P006617,441,,blank,,23,Женский,Сожительница,
P006618,441,,blank,,0,Женский,Незаконнорожденная дочь,86
P006620,441,,blank,,57,Женский,Сожительница,
P006621,441,,blank,,38,Мужской,Хозяин,
P006623,441,,blank,,25,Женский,Жена,
P006624,441,,blank,,38,Мужской,Хозяин,
P006626,441,,blank,,33,Мужской,Хозяин,
P006627,441,,blank,,28,Женский,Сожительница,
P006628,441,,blank,,34,Мужской,Хозяин,
P006629,441,,blank,,21,Женский,Сожительница,
P006630,441,,blank,,1,Женский,Незаконнорожденная дочь,85
P006632,441,,blank,,30,Мужской,Хозяин,
P006635,442,,blank,,30,Женский,Сожительница,
P006636,442,,blank,,35,Мужской,Хозяин,
P006637,442,,blank,,27,Женский,Сожительница,
P006638,442,,blank,,31,Мужской,Хозяин,
P006639,442,,blank,,36,Женский,Сожительница,
P006641,442,,blank,,33,Женский,Жена,
P006643,442,,blank,,42,Мужской,Хозяин,
P006645,442,,blank,,29,Мужской,Хозяин,
P006646,442,,blank,,37,Мужской,Хозяин,
P006647,442,,blank,,39,Мужской,Хозяин,
P006648,442,,blank,,23,Мужской,Хозяин,
P006649,442,,blank,,42,Мужской,Хозяин,
P006650,442,,blank,,31,Мужской,Хозяин,
P006651,442,,blank,,33,Женский,Сожительница,
P006652,443,,blank,,40,Мужской,Хозяин,
P006653,443,,blank,,42,Мужской,Хозяин,
P006655,443,,blank,,21,Женский,Сожительница,
P006656,443,,blank,,5,Мужской,Незаконнорожденный сын,80
P006657,443,,blank,,30,Мужской,Хозяин,
P006659,443,,blank,,31,Женский,Сожительница,
P006660,443,,blank,,20,Мужской,Хозяин,
P006661,443,,blank,,55,Мужской,Хозяин,
P006662,443,,blank,,42,Мужской,Хозяин,
P006663,443,,blank,,33,Мужской,Хозяин,
P006664,443,,blank,,30,Женский,Сожительница,
P006665,443,,blank,,1,Женский,Незаконнорожденная дочь,79
P006667,443,,blank,,24,Мужской,Хозяин,
P006668,443,,blank,,38,Мужской,Хозяин,
P006669,443,,blank,,38,Мужской,Хозяин,
P006671,444,,blank,,32,Мужской,Хозяин,
P006672,444,,blank,,30,Мужской,Хозяин,
P006673,444,,blank,,28,Женский,Сожительница,
P006674,444,,blank,,1,Мужской,Незаконнорожденный сын,78
P006677,444,,blank,,,Мужской,Хозяин,
P006678,444,,blank,,28,Мужской,Хозяин,
P006679,444,,blank,,24,Женский,Сожительница,
P006680,444,,blank,,39,Мужской,Хозяин,
P006681,444,,blank,,37,Мужской,Хозяин,
P006682,444,,blank,,30,Женский,Сожительница,
P006683,444,,blank,,47,Мужской,Хозяин,
P006684,444,,blank,,22,Мужской,Хозяин,
P006685,444,,blank,,30,Мужской,Хозяин,
P006686,444,,blank,,29,Мужской,Хозяин,
P006687,444,,blank,,26,Мужской,Хозяин,
P006688,444,,blank,,29,Мужской,Хозяин,
P006689,444,,blank,,30,Мужской,Хозяин,
P006690,445,,blank,,21,Мужской,Хозяин,
P006691,445,,blank,,50,Мужской,Хозяин,
P006692,445,,blank,,49,Мужской,Хозяин,
P006693,445,,blank,,38,Женский,Жена,
P006695,445,,blank,,24,Женский,Сожительница,
P006696,445,,blank,,43,Мужской,Хозяин,
P006697,445,,blank,,23,Женский,Сожительница,
P006698,445,,blank,,0,Женский,Незаконнорожденная дочь,16
P006699,445,,blank,,38,Мужской,Хозяин,
P006700,445,,blank,,28,Мужской,Хозяин,
P006701,445,,blank,,18,Женский,Жена,
P006702,445,,blank,,1,Женский,Дочь,
P006703,445,,blank,,45,Мужской,Хозяин,
P006704,445,,blank,,40,Женский,Сожительница,
P006705,445,,blank,,3,Мужской,Незаконнорожденный сын,14
P006706,445,,blank,,0,Мужской,Незаконнорожденный сын,13
P006708,445,,blank,,27,Женский,Сожительница,
P006709,446,,blank,,4,Женский,Незаконнорожденная дочь,12
P006710,446,,blank,,1,Мужской,Незаконнорожденный сын,11
P006711,446,,blank,,48,Мужской,Хозяин,
P006712,446,,blank,,41,Женский,Сожительница,
P006713,446,,blank,,29,Женский,Хозяйка,В тюрьме
P006715,446,,blank,,21,Женский,Сожительница,
P006716,446,,blank,,4,Мужской,Незаконнорожденный сын,10
P006717,446,,blank,,2,Мужской,Незаконнорожденный сын,9
P006718,446,,blank,,1,Женский,Незаконнорожденная дочь,8
P006719,446,,blank,,27,Мужской,Хозяин,
P006720,446,,blank,,37,Мужской,Хозяин,
P006721,446,,blank,,38,Женский,Сожительница,
P006722,446,,blank,,37,Мужской,Хозяин,
P006723,446,,blank,,39,Мужской,Хозяин,
P006724,446,,blank,,40,Женский,Сожительница,
P006726,446,,blank,,23,Мужской,Хозяин,
P006728,447,,blank,,23,Мужской,,
P006730,447,,blank,,31,Мужской,Хозяин,
P006731,447,,blank,,27,Женский,Сожительница,
P006732,447,,blank,,1,Мужской,Незаконнорожденный сын,7
P006733,447,,blank,,33,Мужской,Хозяин,В Косунае
P006734,447,,blank,,26,Мужской,Хозяин,
P006735,447,,blank,,35,Мужской,Хозяин,
P006736,447,,blank,,28,Женский,Сожительница,
P006737,447,,blank,,7,Женский,Незаконнорожденная дочь,6
P006738,447,,blank,,37,Мужской,Хозяин,
P006740,447,,blank,,40,Женский,Сожительница,
P006742,447,,blank,,30,Женский,Сожительница,
P006743,447,,blank,,3,Мужской,Незаконнорожденный сын,4
P006744,447,,blank,,0,Женский,Незаконнорожденная дочь,3
P006746,447,,blank,,46,Женский,Жена,
