person_id,changed_field_count,changed_fields
P001327,3,marriage_status_norm; occupation_norm; origin_place_norm
P001328,2,marriage_status_norm; origin_place_norm
P001329,3,age_months; comments; origin_place_norm
P001330,3,comments; marriage_status_norm; occupation_norm
P001331,3,marriage_status_norm; occupation_norm; origin_place_norm
P001332,2,marriage_status_norm; origin_place_norm
P001333,3,marriage_status_norm; occupation_norm; origin_place_norm
P001334,1,origin_place_norm
P001335,2,marriage_status_norm; origin_place_norm
P001336,2,marriage_status_norm; origin_place_norm
P001337,3,living_alone_status; marriage_status_norm; origin_place_norm
P001338,2,marriage_status_norm; origin_place_norm
P001339,2,marriage_status_norm; origin_place_norm
P001340,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P001341,3,marriage_status_norm; occupation_norm; origin_place_norm
P001342,2,marriage_status_norm; origin_place_norm
P001343,2,marriage_status_norm; origin_place_norm
P001344,2,marriage_status_norm; origin_place_norm
P001345,2,comments; origin_place_norm
P001346,1,origin_place_norm
P001347,1,origin_place_norm
P001348,3,marriage_status_norm; occupation_norm; origin_place_norm
P001349,2,marriage_status_norm; origin_place_norm
P001350,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P001351,3,marriage_status_norm; occupation_norm; origin_place_norm
P001352,1,origin_place_norm
P001353,3,marriage_status_norm; occupation_norm; origin_place_norm
P001354,2,marriage_status_norm; origin_place_norm
P001355,3,age_months; comments; origin_place_norm
P001356,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P001357,2,marriage_status_norm; origin_place_norm
P001358,2,marriage_status_norm; origin_place_norm
P001359,1,origin_place_norm
P001360,1,origin_place_norm
P001361,2,marriage_status_norm; origin_place_norm
P001362,1,origin_place_norm
P001363,2,marriage_status_norm; origin_place_norm
P001364,2,marriage_status_norm; origin_place_norm
P001365,1,origin_place_norm
P001366,2,age_months; origin_place_norm
P001367,3,marriage_status_norm; occupation_norm; origin_place_norm
P001368,2,marriage_status_norm; origin_place_norm
P001369,3,marriage_status_norm; occupation_norm; origin_place_norm
P001370,2,marriage_status_norm; origin_place_norm
P001371,3,comments; marriage_status_norm; origin_place_norm
P001372,3,comments; marriage_status_norm; origin_place_norm
P001373,2,comments; origin_place_norm
P001374,2,comments; origin_place_norm
P001375,3,marriage_status_norm; occupation_norm; origin_place_norm
P001376,2,marriage_status_norm; origin_place_norm
P001377,1,origin_place_norm
P001378,2,comments; origin_place_norm
P001379,2,comments; origin_place_norm
P001380,2,comments; origin_place_norm
P001381,2,comments; origin_place_norm
P001382,2,marriage_status_norm; origin_place_norm
P001383,3,marriage_status_norm; occupation_norm; origin_place_norm
P001384,3,marriage_status_norm; occupation_norm; origin_place_norm
P001385,1,origin_place_norm
P001386,3,marriage_status_norm; occupation_norm; origin_place_norm
P001387,2,marriage_status_norm; origin_place_norm
P001388,3,marriage_status_norm; occupation_norm; origin_place_norm
P001389,3,marriage_status_norm; occupation_norm; origin_place_norm
P001390,3,marriage_status_norm; occupation_norm; origin_place_norm
P001391,3,marriage_status_norm; occupation_norm; origin_place_norm
P001392,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P001393,3,comments; marriage_status_norm; origin_place_norm
P001394,1,origin_place_norm
P001395,1,origin_place_norm
P001396,3,marriage_status_norm; occupation_norm; origin_place_norm
P001397,2,marriage_status_norm; origin_place_norm
P001398,2,marriage_status_norm; occupation_norm
P001399,2,marriage_status_norm; origin_place_norm
P001400,3,age_months; comments; origin_place_norm
P001401,2,marriage_status_norm; origin_place_norm
P001402,2,marriage_status_norm; origin_place_norm
P001403,1,origin_place_norm
P001404,3,age_months; comments; origin_place_norm
P001405,3,living_alone_status; marriage_status_norm; origin_place_norm
P001406,3,marriage_status_norm; occupation_norm; origin_place_norm
P001407,2,marriage_status_norm; origin_place_norm
P001408,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P001409,3,marriage_status_norm; occupation_norm; origin_place_norm
P001410,3,living_alone_status; marriage_status_norm; origin_place_norm
P001411,2,marriage_status_norm; origin_place_norm
P001412,2,marriage_status_norm; origin_place_norm
P001413,3,marriage_status_norm; occupation_norm; origin_place_norm
P001414,2,marriage_status_norm; origin_place_norm
P001415,3,marriage_status_norm; occupation_norm; origin_place_norm
P001416,2,marriage_status_norm; origin_place_norm
P001417,3,marriage_status_norm; occupation_norm; origin_place_norm
P001418,2,marriage_status_norm; origin_place_norm
P001419,2,marriage_status_norm; origin_place_norm
P001420,4,living_alone_status; marriage_status_norm; occupation_norm; origin_place_norm
P001421,3,marriage_status_norm; occupation_norm; origin_place_norm
P001422,2,marriage_status_norm; origin_place_norm
P001423,2,marriage_status_norm; origin_place_norm
P001424,3,living_alone_status; marriage_status_norm; origin_place_norm
P001425,2,marriage_status_norm; origin_place_norm
P001426,2,marriage_status_norm; origin_place_norm
P001427,3,living_alone_status; marriage_status_norm; origin_place_norm
P001428,2,marriage_status_norm; origin_place_norm
P001429,3,marriage_status_norm; occupation_norm; origin_place_norm
P001430,2,marriage_status_norm; origin_place_norm
P001431,2,marriage_status_norm; origin_place_norm
P001432,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P001433,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P001434,3,marriage_status_norm; occupation_norm; origin_place_norm
P001435,2,marriage_status_norm; origin_place_norm
P001436,2,marriage_status_norm; origin_place_norm
P001437,2,marriage_status_norm; origin_place_norm
P001438,1,origin_place_norm
P001439,1,origin_place_norm
P001441,1,origin_place_norm
P001442,3,marriage_status_norm; occupation_norm; origin_place_norm
P001443,2,marriage_status_norm; origin_place_norm
P001444,1,origin_place_norm
P001445,1,origin_place_norm
P001447,1,origin_place_norm
P001448,3,age_months; comments; origin_place_norm
P001449,3,marriage_status_norm; occupation_norm; origin_place_norm
P001450,2,marriage_status_norm; origin_place_norm
P001451,2,marriage_status_norm; origin_place_norm
P001452,1,origin_place_norm
P001455,2,marriage_status_norm; origin_place_norm
P001456,2,marriage_status_norm; origin_place_norm
P001457,2,comments; origin_place_norm
P001458,2,comments; origin_place_norm
P001459,1,origin_place_norm
P001460,2,age_months; origin_place_norm
P001461,2,marriage_status_norm; origin_place_norm
P001462,3,marriage_status_norm; occupation_norm; origin_place_norm
P001463,2,marriage_status_norm; origin_place_norm
P001464,1,origin_place_norm
P001465,3,marriage_status_norm; occupation_norm; origin_place_norm
P001466,2,marriage_status_norm; origin_place_norm
P001467,1,origin_place_norm
P001468,1,origin_place_norm
P001469,1,origin_place_norm
P001470,2,marriage_status_norm; origin_place_norm
P001471,2,marriage_status_norm; origin_place_norm
P001472,1,origin_place_norm
P001473,3,living_alone_status; marriage_status_norm; origin_place_norm
P001474,2,marriage_status_norm; origin_place_norm
P001475,2,marriage_status_norm; origin_place_norm
P001476,3,marriage_status_norm; occupation_norm; origin_place_norm
P001477,2,marriage_status_norm; origin_place_norm
P001478,2,comments; origin_place_norm
P001479,2,comments; origin_place_norm
P001480,2,comments; origin_place_norm
P001481,2,marriage_status_norm; origin_place_norm
P001482,2,marriage_status_norm; origin_place_norm
P001483,1,origin_place_norm
P001484,2,marriage_status_norm; origin_place_norm
P001485,2,marriage_status_norm; origin_place_norm
P001486,2,marriage_status_norm; origin_place_norm
P001487,2,marriage_status_norm; origin_place_norm
P001488,1,origin_place_norm
P001489,1,origin_place_norm
P001490,1,origin_place_norm
P001491,1,origin_place_norm
P001492,1,origin_place_norm
P001493,2,age_months; origin_place_norm
P001494,3,marriage_status_norm; occupation_norm; origin_place_norm
P001495,2,marriage_status_norm; origin_place_norm
P001496,2,comments; origin_place_norm
P001497,2,comments; origin_place_norm
P001498,1,comments
P001499,2,comments; origin_place_norm
P001500,3,age_months; comments; origin_place_norm
P001501,2,marriage_status_norm; origin_place_norm
P001502,2,marriage_status_norm; origin_place_norm
P001503,2,marriage_status_norm; origin_place_norm
P001504,2,marriage_status_norm; origin_place_norm
P001505,3,marriage_status_norm; occupation_norm; origin_place_norm
P001506,2,marriage_status_norm; origin_place_norm
P001507,3,living_alone_status; marriage_status_norm; origin_place_norm
P001508,2,marriage_status_norm; origin_place_norm
P001509,3,age; marriage_status_norm; origin_place_norm
P001510,3,marriage_status_norm; occupation_norm; origin_place_norm
P001511,2,marriage_status_norm; origin_place_norm
P001512,2,marriage_status_norm; origin_place_norm
P001513,2,marriage_status_norm; origin_place_norm
P001514,2,marriage_status_norm; origin_place_norm
P001515,2,marriage_status_norm; origin_place_norm
P001516,2,marriage_status_norm; origin_place_norm
P001517,2,comments; origin_place_norm
P001518,3,marriage_status_norm; occupation_norm; origin_place_norm
P001519,2,marriage_status_norm; origin_place_norm
P001520,3,marriage_status_norm; occupation_norm; origin_place_norm
P001521,2,marriage_status_norm; origin_place_norm
P001522,1,origin_place_norm
P001523,2,age_months; origin_place_norm
P001524,2,marriage_status_norm; origin_place_norm
P001525,2,marriage_status_norm; origin_place_norm
P001526,2,marriage_status_norm; origin_place_norm
P001527,3,marriage_status_norm; occupation_norm; origin_place_norm
P001528,2,marriage_status_norm; origin_place_norm
P001529,3,living_alone_status; marriage_status_norm; origin_place_norm
P001530,2,marriage_status_norm; origin_place_norm
P001531,3,living_alone_status; marriage_status_norm; origin_place_norm
P001532,2,marriage_status_norm; origin_place_norm
P001533,2,marriage_status_norm; origin_place_norm
P001534,2,marriage_status_norm; origin_place_norm
P001535,2,comments; origin_place_norm
P001536,3,age_months; comments; origin_place_norm
P001537,3,age_months; comments; origin_place_norm
P001538,3,marriage_status_norm; occupation_norm; origin_place_norm
P001539,2,marriage_status_norm; origin_place_norm
P001540,1,origin_place_norm
P001541,1,origin_place_norm
P001542,3,age_months; comments; origin_place_norm
P001543,2,marriage_status_norm; origin_place_norm
P001544,2,comments; origin_place_norm
P001545,2,marriage_status_norm; origin_place_norm
P001546,2,marriage_status_norm; origin_place_norm
P001547,1,origin_place_norm
P001548,2,marriage_status_norm; origin_place_norm
P001549,2,marriage_status_norm; origin_place_norm
P001550,2,marriage_status_norm; origin_place_norm
P001551,2,marriage_status_norm; origin_place_norm
P001552,2,marriage_status_norm; origin_place_norm
P001553,2,marriage_status_norm; origin_place_norm
P001554,2,marriage_status_norm; origin_place_norm
P001555,3,marriage_status_norm; occupation_norm; origin_place_norm
P001556,2,marriage_status_norm; origin_place_norm
P001557,2,marriage_status_norm; origin_place_norm
P001558,2,marriage_status_norm; origin_place_norm
P001559,3,living_alone_status; marriage_status_norm; origin_place_norm
P001560,2,marriage_status_norm; origin_place_norm
P001561,2,marriage_status_norm; origin_place_norm
P001562,1,origin_place_norm
P001563,3,living_alone_status; marriage_status_norm; origin_place_norm
P001564,3,living_alone_status; marriage_status_norm; origin_place_norm
P001565,2,marriage_status_norm; origin_place_norm
P001566,2,marriage_status_norm; origin_place_norm
P001567,2,comments; origin_place_norm
P001568,3,living_alone_status; marriage_status_norm; origin_place_norm
P001569,2,marriage_status_norm; origin_place_norm
P001570,2,marriage_status_norm; origin_place_norm
P001571,2,marriage_status_norm; origin_place_norm
P001572,3,living_alone_status; marriage_status_norm; origin_place_norm
P001573,2,marriage_status_norm; origin_place_norm
P001574,2,age; marriage_status_norm
P001575,2,marriage_status_norm; origin_place_norm
P001576,1,origin_place_norm
P001577,1,origin_place_norm
P001578,2,marriage_status_norm; origin_place_norm
P001579,2,marriage_status_norm; origin_place_norm
P001580,1,origin_place_norm
P001581,1,origin_place_norm
P001582,1,origin_place_norm
P001583,3,living_alone_status; marriage_status_norm; origin_place_norm
P001584,3,marriage_status_norm; occupation_norm; origin_place_norm
P001585,2,marriage_status_norm; origin_place_norm
P001586,2,marriage_status_norm; origin_place_norm
P001587,2,marriage_status_norm; origin_place_norm
P001588,2,age_months; origin_place_norm
P001589,2,marriage_status_norm; origin_place_norm
P001590,2,marriage_status_norm; origin_place_norm
P001591,1,origin_place_norm
P001592,1,origin_place_norm
P001594,1,origin_place_norm
P001595,1,origin_place_norm
P001596,3,age_months; comments; origin_place_norm
P001597,2,marriage_status_norm; origin_place_norm
P001598,3,marriage_status_norm; occupation_norm; origin_place_norm
P001599,2,marriage_status_norm; origin_place_norm
P001600,3,living_alone_status; marriage_status_norm; origin_place_norm
